text,images,videos,gender
গত ডিসেম্বরের শীতে ওয়াশিংটন ডিসি'র হোয়াইট হাউজে। অবশ্য ট্রাম্প সাহেবের সাথে দেখা হয়নি।,[],['https://www.facebook.com/shujon/videos/10159208103917871/?__cft__[0]=AZVUSUDfgUwwmd8l9ub2cGn_jOFaJdcaggSsFCZSUO0GSWyHggMvy4D8EeeLLVNt-4QbAca3Fm5eCULlYHjdbuM1NQU00V66I7qkc2xCV_PFBG7e2I4jviFkNXXulpVurjbHoVUaU6nxfyLVq3F6xC2eoq_uPZ7tIvbCcJ7BPaCUyQ&__tn__=%2B%3FFH-R'],M
করোনা ইমপ্যাক্ট,[],['https://www.facebook.com/shujon/videos/10159187515692871/?__cft__[0]=AZVoezv02ZMeRusi9wO_Y39eYHxTONc4pRPL90NWNkv2yu_dPoHArhrhUIJiuAnIvNnQQ7G6_WZnYMT6phjP7qP6my6qBXUga5PZeS6Ig1aJjmVVbVFpuf3VmG8DJ1mMkVnVEKx8mqzD7epYJPgP09T0aoyG-86h3H8ZfBQy7zgK2Q&__tn__=%2B%3FFH-R'],M
"আমি নিজে একটু জানার চেষ্টা করছিলাম যে, বিমান চাটার্ড (ভাড়া) করতে কত টাকা লাগে। যুক্তরাষ্ট্রের অনেকগুলো কোম্পানি বিমান ভাড়া দেয়। ঘন্টায় গড়ে ৫ হাজার ডলার। ধরা যাক লন্ডন থেকে একটি বিমান বাংলাদেশে গেল এবং যাত্রী নিয়ে আবার লন্ডন পৌঁছালো। আসা-যাওয়া ৭+৭=১৪ ঘন্টা+১/২ ঘন্টা বিরতি। সব মিলিয়ে ১৫/১৬ ঘন্টা। খরচ হবে ৭৫ থেকে ৮০ হাজার ডলার। বাংলাদেশি টাকায় ৬৩ থেকে ৭০ লাখ টাকা। যাদের এরকম টাকা খরচ করার সামর্থ আছে তারা সরকারের অনুমোদন নিয়ে বিমান ভাড়া করতে পারবেন। বিমানের আকার বুঝে দাম কমবেশি হতে পারে।",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/101063919_10159168413682871_7543477561360121856_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=cZloktfhwv8AX9VSBWs&_nc_ht=scontent-ord5-2.xx&oh=00_AfAgcGWqqw8ipO_4E-p72Fdd0iy3OvNFuHY3HQUnXOrfHQ&oe=65F7EACE'],[],M
"সাংবাদিকতার সৌন্দর্য্য দেখতে চাইলে এই সংবাদটি পড়ুন। ফক্স নিউজ আর সিএনএন একে অপরের প্রতিদ্বন্দ্বি । সারাদিন একে অপরের দোষ খুঁজে বের করে। কিন্তু আজ সকালে মিনিয়াপলিসে  সিএনএন'র রিপোর্টার-ক্যামেরাম্যানকে পুলিশ এরেস্ট করে, থানায় নিয়ে যায়। তাদের বিরুদ্ধে অভিযোগ দাড় করাতে না পেরে ছেড়ে দেয়। এ ঘটনায় মিনেসোটার গর্ভর্নর দুঃখ প্রকাশ করেছেন। পুরো সংবাদটি সিএনএন'র এর প্রতিদ্বন্দ্বি ফক্স তুলে ধরেছে দায়িত্বশীলতার সাথে। সংবাদকর্মীকে গ্রেপ্তারের ঘটনাকে বাক স্বাধীনতার উপর হস্তক্ষেপ বলে মন্তব্য … See more",[],[],M
এই ভারতীয়দের আমরা বলি বাংলাদেশের বন্ধু! বাংলাদেশের বিজিএমইএ এমন দাবি করতে পারবে?,[],[],M
"যারা পানিতে নামাজ পড়ার ছবিতে রাজনীতি দেখেন তারা এই ভিডিওটাও দেখেন। দেখে নিন, দুর্যোগ মোকাবেলায় 'রোল মডেল' দেশে মানুষের কিভাবে দিন কাটছে?",[],[],M
"Reporting in front of the Camera, 12 years ago.",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.18169-9/1934303_14992502870_4229_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=4dc865&_nc_ohc=it4roIzvOSkAX_1c49L&_nc_ht=scontent-ord5-1.xx&oh=00_AfDtqe8PLilDnFrlBUWrdHlriRMzcWZjBTuvOToRN22o_w&oe=65F7EF6E'],[],M
"আমি নিজে একটু জানার চেষ্টা করছিলাম যে, বিমান চাটার্ড (ভাড়া) করতে কত টাকা লাগে। যুক্তরাষ্ট্রের অনেকগুলো কোম্পানি বিমান ভাড়া দেয়। ঘন্টায় গড়ে ৫ হাজার ডলার। ধরা যাক লন্ডন থেকে একটি বিমান বাংলাদেশে গেল এবং যাত্রী নিয়ে আবার লন্ডন পৌঁছালো। আসা-যাওয়া ৭+৭=১৪ ঘন্টা+১/২ ঘন্টা বিরতি। সব মিলিয়ে ১৫/১৬ ঘন্টা। খরচ হবে ৭৫ থেকে ৮০ হাজার ডলার। বাংলাদেশি টাকায় ৬৩ থেকে ৭০ লাখ টাকা। যাদের এরকম টাকা খরচ করার সামর্থ আছে তারা সরকারের অনুমোদন নিয়ে বিমান ভাড়া করতে পারবেন। বিমানের আকার বুঝে দাম কমবেশি হতে পারে।",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/101063919_10159168413682871_7543477561360121856_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=cZloktfhwv8AX9VSBWs&_nc_ht=scontent-ord5-2.xx&oh=00_AfAgcGWqqw8ipO_4E-p72Fdd0iy3OvNFuHY3HQUnXOrfHQ&oe=65F7EACE'],[],M
"সাংবাদিকতার সৌন্দর্য্য দেখতে চাইলে এই সংবাদটি পড়ুন। ফক্স নিউজ আর সিএনএন একে অপরের প্রতিদ্বন্দ্বি । সারাদিন একে অপরের দোষ খুঁজে বের করে। কিন্তু আজ সকালে মিনিয়াপলিসে  সিএনএন'র রিপোর্টার-ক্যামেরাম্যানকে পুলিশ এরেস্ট করে, থানায় নিয়ে যায়। তাদের বিরুদ্ধে অভিযোগ দাড় করাতে না পেরে ছেড়ে দেয়। এ ঘটনায় মিনেসোটার গর্ভর্নর দুঃখ প্রকাশ করেছেন। পুরো সংবাদটি সিএনএন'র এর প্রতিদ্বন্দ্বি ফক্স তুলে ধরেছে দায়িত্বশীলতার সাথে। সংবাদকর্মীকে গ্রেপ্তারের ঘটনাকে বাক স্বাধীনতার উপর হস্তক্ষেপ বলে মন্তব্য … See more",[],[],M
এই ভারতীয়দের আমরা বলি বাংলাদেশের বন্ধু! বাংলাদেশের বিজিএমইএ এমন দাবি করতে পারবে?,[],[],M
"যারা পানিতে নামাজ পড়ার ছবিতে রাজনীতি দেখেন তারা এই ভিডিওটাও দেখেন। দেখে নিন, দুর্যোগ মোকাবেলায় 'রোল মডেল' দেশে মানুষের কিভাবে দিন কাটছে?",[],[],M
"Reporting in front of the Camera, 12 years ago.",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.18169-9/1934303_14992502870_4229_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=4dc865&_nc_ohc=it4roIzvOSkAX_1c49L&_nc_ht=scontent-ord5-1.xx&oh=00_AfDtqe8PLilDnFrlBUWrdHlriRMzcWZjBTuvOToRN22o_w&oe=65F7EF6E'],[],M
"১৭ বছর পর যুক্তরাষ্ট্রে সিকাডা ঘুঘরো পোকা দেখা গেছে। এই পোকারা বিরূপ পরিস্থিতিতে মাটি বা গাছে গর্ত করে বছরের পর বছর টিকে থাকে। এখনকার পরিস্থিতি তাদের জন্য নিশ্চয় উপযোগী ।করোনা একদিকে মানুষের জন্য অভিশাপ হয়ে এলেও, এই ক্ষুদ্র প্রাণির জন্য বাসযোগ্য হয়ে উঠেছে। নিশ্চয় আল্লাহ সকল প্রাণির খোঁজ রাখেন।",[],[],M
ঈদ মুবারক।প্রবাসে ঈদের জামাত।,"['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/100470997_10159149671947871_9182314155254743040_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=sJ-qnmBWfucAX_fDyQP&_nc_ht=scontent-ord5-1.xx&oh=00_AfA7ZFcYFfR0PrcsGS_so9dGmyHKzWqaOus9ZV75nqN98Q&oe=65F7E1E9', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/99436740_10159149672082871_8878589048927551488_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=QFg-f5zmlUYAX9Rhmyn&_nc_ht=scontent-ord5-1.xx&oh=00_AfDTI3EklzXZ6ErrzFwP5Gcs-ucwg2EHiq-HJjLgpsD99g&oe=65F7F00F']",['https://www.facebook.com/738937870/videos/pcb.10159149673007871/10159149671697871?__cft__[0]=AZX7OFAh0OKR1YAm8IVgmFM8YwbJxU08RFlPW24-qZuKloGsqUGfuaIRLsoakDkGhT3Z0R5PwS0HHDwvVy7VVislvZNpjVMK0KNWbpFhzRBUgAf36EEkx_EzwjpI6uqP4DFrMkikZsxICnxCO8MlyfOCtOYVrTPdYnhRLaAVE_0j3w&__tn__=*bH-R'],M
"এবার ঈদ-টা অন্যরকম। তাই অন্যরকম এই গান-টা শুনুন। কথা, সুর ও শিল্পী: রাজীব চৌধুরী",[],[],M
"অক্সফোর্ড এ লকডাউন উঠে গেছে, তবে ১০ জনের বেশি গ্যাদারিং নয়",[],['https://www.facebook.com/shujon/videos/10159135504952871/?__cft__[0]=AZXxAnLl_szIG6xL20k2p2_PvDzg6g0HkiNBzIzICQU2EAiT8mOyr6Jr53FCdcZ_o1zUXAEKjW7NZpWjnyqxOGw1-zIEWXKStLTJKPwFN-ea5dMQWZ_OJXfYP7UU9DfEXm8VKgEAdknfAn7qTThKVd2RaTWfcsv-82nghJc8A-ftdg&__tn__=%2B%3FFH-R'],M
"১৭ বছর পর যুক্তরাষ্ট্রে সিকাডা ঘুঘরো পোকা দেখা গেছে। এই পোকারা বিরূপ পরিস্থিতিতে মাটি বা গাছে গর্ত করে বছরের পর বছর টিকে থাকে। এখনকার পরিস্থিতি তাদের জন্য নিশ্চয় উপযোগী ।করোনা একদিকে মানুষের জন্য অভিশাপ হয়ে এলেও, এই ক্ষুদ্র প্রাণির জন্য বাসযোগ্য হয়ে উঠেছে। নিশ্চয় আল্লাহ সকল প্রাণির খোঁজ রাখেন।",[],[],M
ঈদ মুবারক।প্রবাসে ঈদের জামাত।,"['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/100470997_10159149671947871_9182314155254743040_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=sJ-qnmBWfucAX_fDyQP&_nc_ht=scontent-ord5-1.xx&oh=00_AfA7ZFcYFfR0PrcsGS_so9dGmyHKzWqaOus9ZV75nqN98Q&oe=65F7E1E9', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/99436740_10159149672082871_8878589048927551488_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=QFg-f5zmlUYAX9Rhmyn&_nc_ht=scontent-ord5-1.xx&oh=00_AfDTI3EklzXZ6ErrzFwP5Gcs-ucwg2EHiq-HJjLgpsD99g&oe=65F7F00F']",['https://www.facebook.com/738937870/videos/pcb.10159149673007871/10159149671697871?__cft__[0]=AZX7OFAh0OKR1YAm8IVgmFM8YwbJxU08RFlPW24-qZuKloGsqUGfuaIRLsoakDkGhT3Z0R5PwS0HHDwvVy7VVislvZNpjVMK0KNWbpFhzRBUgAf36EEkx_EzwjpI6uqP4DFrMkikZsxICnxCO8MlyfOCtOYVrTPdYnhRLaAVE_0j3w&__tn__=*bH-R'],M
"এবার ঈদ-টা অন্যরকম। তাই অন্যরকম এই গান-টা শুনুন। কথা, সুর ও শিল্পী: রাজীব চৌধুরী",[],[],M
"অক্সফোর্ড এ লকডাউন উঠে গেছে, তবে ১০ জনের বেশি গ্যাদারিং নয়",[],['https://www.facebook.com/shujon/videos/10159135504952871/?__cft__[0]=AZXxAnLl_szIG6xL20k2p2_PvDzg6g0HkiNBzIzICQU2EAiT8mOyr6Jr53FCdcZ_o1zUXAEKjW7NZpWjnyqxOGw1-zIEWXKStLTJKPwFN-ea5dMQWZ_OJXfYP7UU9DfEXm8VKgEAdknfAn7qTThKVd2RaTWfcsv-82nghJc8A-ftdg&__tn__=%2B%3FFH-R'],M
"লকডাউন, ঘরে থাকা, দূরত্ব বজায় রাখার আদেশ দেয়ায় আমেরিকার বিভিন্ন স্টেটে ডেমোক্রেট গভর্নরদের নামে মামলা হচ্ছে! কিয়েক্টাবস্থা ।
#FoxNews",[],[],M
অক্সফোর্ড পোস্ট অফিসে গিয়েছিলাম,[],['https://www.facebook.com/shujon/videos/10159120324752871/?__cft__[0]=AZWc9HP8JSauuXcNftdzdaJ15OeWK4LR9v7fY7sT7jbThSlwc9TTL6_QInaMnThj5c9BfSiygkICPNyoiR6tH97ZP0uOw6fBbKi6MkpObv6B1Gr-PouTiUYhX_2GylLRfBJ_WgEyDyyl02VpzsFkucBDCZepHI6AI0gygZMNVW-mRw&__tn__=%2B%3FFH-R'],M
"লকডাউন, ঘরে থাকা, দূরত্ব বজায় রাখার আদেশ দেয়ায় আমেরিকার বিভিন্ন স্টেটে ডেমোক্রেট গভর্নরদের নামে মামলা হচ্ছে! কিয়েক্টাবস্থা ।
#FoxNews",[],[],M
অক্সফোর্ড পোস্ট অফিসে গিয়েছিলাম,[],['https://www.facebook.com/shujon/videos/10159120324752871/?__cft__[0]=AZWc9HP8JSauuXcNftdzdaJ15OeWK4LR9v7fY7sT7jbThSlwc9TTL6_QInaMnThj5c9BfSiygkICPNyoiR6tH97ZP0uOw6fBbKi6MkpObv6B1Gr-PouTiUYhX_2GylLRfBJ_WgEyDyyl02VpzsFkucBDCZepHI6AI0gygZMNVW-mRw&__tn__=%2B%3FFH-R'],M
"#Graduated
, Alhamdulillah",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/96714911_10159097919807871_3055773762570944512_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=TdFS32uz7IIAX8Rx4JS&_nc_ht=scontent-ord5-1.xx&oh=00_AfA20ud56GlntMajJEjVJBFTgejROQVnDsVv5xSFirg8TA&oe=65F7F57A'],[],M
"Miss you, Ole Miss and Oxford Town",[],['https://www.facebook.com/shujon/videos/10159097093607871/?__cft__[0]=AZWRFq28sKXO6f5WzH1Va1kND9SlQS4ecFUT3UdJtSSjOFl5VDbylEBWCBUoJTQ9iQf0yZSLC8weoF-k27jGkLXZmmFtUeN95yNo05szJ6lUfZjSxjlBhRL0h03DcG0ZHIxON9a9GtldAFRMzxkvoJTdKjRXEnNaDO1pPj1gW0nTMkfE_CIaRIwlzBQsYO0YMGU&__tn__=%2B%3FFH-R'],M
"#Graduated
, Alhamdulillah",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/96714911_10159097919807871_3055773762570944512_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=TdFS32uz7IIAX8Rx4JS&_nc_ht=scontent-ord5-1.xx&oh=00_AfA20ud56GlntMajJEjVJBFTgejROQVnDsVv5xSFirg8TA&oe=65F7F57A'],[],M
"Miss you, Ole Miss and Oxford Town",[],['https://www.facebook.com/shujon/videos/10159097093607871/?__cft__[0]=AZWRFq28sKXO6f5WzH1Va1kND9SlQS4ecFUT3UdJtSSjOFl5VDbylEBWCBUoJTQ9iQf0yZSLC8weoF-k27jGkLXZmmFtUeN95yNo05szJ6lUfZjSxjlBhRL0h03DcG0ZHIxON9a9GtldAFRMzxkvoJTdKjRXEnNaDO1pPj1gW0nTMkfE_CIaRIwlzBQsYO0YMGU&__tn__=%2B%3FFH-R'],M
"করোনা ভাইরাস ও ছাগলের তিন নম্বর শিক্ষার্থী
করোনা ভাইরাসের কারণে যুক্তরাষ্ট্রে বসবাসরত করদাতাদের স্টিমুলাস প্যাকেজের আওতায় এনেছে ট্রাম্প সরকার। তবে বাদ পড়েছে যুক্তরাষ্ট্রে লেখাপড়া করতে আসা অন্তত ৩০ লাখ বিদেশি শিক্ষার্থী। কিছুক্ষণ আগে  পাওয়া ""কেয়ার'স এ্যাক্ট"" এর ব্যখায় বলা হয়েছে, বিদেশি শিক্ষার্থীরা করোনা ক্ষতির কোন সুবিধা পাবে না।
বাংলাদেশ থেকে আনুমানিক ১৫-১৬ হাজার শিক্ষার্থী যুক্তরাষ্ট্রে লেখাপড়া করে। সবাই মোটামুটি মে মাস পর্যন্ত টাকা পয়সার ব্যবস্থা করে রেখেছিলেন; বেশিরভাগ শিক্ষার্থী স্কলারশীপ বা এসিস্ট্যান্টশীপের আওতায় ছিলেন। এখন অনেকেই সামার ফান্ড পাওয়া যাবে কি-না তা নিয়ে চিন্তিত। কারণ আগস্ট না আসা পর্যন্ত তারা রেগুলার ফান্ড পাচ্ছে না। ফলে এই তিন মাস  তাদের কষ্টে কাটবে। অনেকের পরিবার পরিজন আছে। জার্মানি এরই মধ্যে তাদের প্রবাসী শিক্ষার্থীদের পাশে দাঁড়ানোর ঘোষণা দিয়েছে। তবে বাংলাদেশসহ দক্ষিণ এশিয়ার দেশগুলোর শিক্ষার্থীদের অনেকেকেই ছাগলের তিন নম্বর বাচ্চা হয়ে কাটাতে হবে। কারণ আমেরিকা বা তাদের দেশ--কেউই তাদের খবর রাখবে না।",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/97197959_10159090675522871_1711049300676444160_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=ymeNSR-LCekAX_WoLq6&_nc_ht=scontent-ord5-2.xx&oh=00_AfAxnPeT2XMCnV4ZYe226e2cqTr6GykAiO2b2N0p9YuQBQ&oe=65F7D8B3'],[],M
"1 এর জায়গায় Bangladesh পড়ে নিবেন। অর্থাৎ Jessore, Bangladesh. Thankful to University of Mississippi School of Journalism and New Media",[],[],M
আমিও আমার সন্তানকে ঠিক এ কথাটাই বলবো সবসময়।,[],[],M
"ফেসবুকে মানুষ ডেটা খরচ করে ভিডিও দেখে কি-না, তা নিয়ে আমার সন্দেহ ছিল। গত একমাসে আমি কয়েকটা ভিডিও পোস্ট করি। লক্ষ্য করলাম মানুষ ভিডিও দেখে। আগামী দিনের গণমাধ্যম কেমন হবে, তা নিয়ে বিশ্বের অনেক দেশে ব্যপক গবেষণা হচ্ছে। বেশ কয়েকজন গবেষক দেখেছেন, অনলাইনে দীর্ঘ ভিডিও দেখার প্রবণতা বাড়ছে। ইউটিউবেও আমরা দেখছি দীর্ঘ ভিডিও আপলোড হচ্ছে। আগে বলা হতো মানুষ ২ মিনিটের বেশি লম্বা সংবাদ পছন্দ করে না, কিন্তু এখন বেশকিছু জার্নালিজমের ভিডিও প্লাটফর্ম ৫ মিনিটের চেয়ে দীর্ঘ ভিডিও তৈরি করছেন। আগামীর… See more",[],[],M
"করোনা ভাইরাস ও ছাগলের তিন নম্বর শিক্ষার্থী
করোনা ভাইরাসের কারণে যুক্তরাষ্ট্রে বসবাসরত করদাতাদের স্টিমুলাস প্যাকেজের আওতায় এনেছে ট্রাম্প সরকার। তবে বাদ পড়েছে যুক্তরাষ্ট্রে লেখাপড়া করতে আসা অন্তত ৩০ লাখ বিদেশি শিক্ষার্থী। কিছুক্ষণ আগে  পাওয়া ""কেয়ার'স এ্যাক্ট"" এর ব্যখায় বলা হয়েছে, বিদেশি শিক্ষার্থীরা করোনা ক্ষতির কোন সুবিধা পাবে না।
বাংলাদেশ থেকে আনুমানিক ১৫-১৬ হাজার শিক্ষার্থী যুক্তরাষ্ট্রে লেখাপড়া করে। সবাই মোটামুটি মে মাস পর্যন্ত টাকা পয়সার ব্যবস্থা করে রেখেছিলেন; বেশিরভাগ শিক্ষার্থী স্কলারশীপ বা এসিস্ট্যান্টশীপের আওতায় ছিলেন। এখন অনেকেই সামার ফান্ড পাওয়া যাবে কি-না তা নিয়ে চিন্তিত। কারণ আগস্ট না আসা পর্যন্ত তারা রেগুলার ফান্ড পাচ্ছে না। ফলে এই তিন মাস  তাদের কষ্টে কাটবে। অনেকের পরিবার পরিজন আছে। জার্মানি এরই মধ্যে তাদের প্রবাসী শিক্ষার্থীদের পাশে দাঁড়ানোর ঘোষণা দিয়েছে। তবে বাংলাদেশসহ দক্ষিণ এশিয়ার দেশগুলোর শিক্ষার্থীদের অনেকেকেই ছাগলের তিন নম্বর বাচ্চা হয়ে কাটাতে হবে। কারণ আমেরিকা বা তাদের দেশ--কেউই তাদের খবর রাখবে না।",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/97197959_10159090675522871_1711049300676444160_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=ymeNSR-LCekAX_WoLq6&_nc_ht=scontent-ord5-2.xx&oh=00_AfAxnPeT2XMCnV4ZYe226e2cqTr6GykAiO2b2N0p9YuQBQ&oe=65F7D8B3'],[],M
"1 এর জায়গায় Bangladesh পড়ে নিবেন। অর্থাৎ Jessore, Bangladesh. Thankful to University of Mississippi School of Journalism and New Media",[],[],M
আমিও আমার সন্তানকে ঠিক এ কথাটাই বলবো সবসময়।,[],[],M
"ফেসবুকে মানুষ ডেটা খরচ করে ভিডিও দেখে কি-না, তা নিয়ে আমার সন্দেহ ছিল। গত একমাসে আমি কয়েকটা ভিডিও পোস্ট করি। লক্ষ্য করলাম মানুষ ভিডিও দেখে। আগামী দিনের গণমাধ্যম কেমন হবে, তা নিয়ে বিশ্বের অনেক দেশে ব্যপক গবেষণা হচ্ছে। বেশ কয়েকজন গবেষক দেখেছেন, অনলাইনে দীর্ঘ ভিডিও দেখার প্রবণতা বাড়ছে। ইউটিউবেও আমরা দেখছি দীর্ঘ ভিডিও আপলোড হচ্ছে। আগে বলা হতো মানুষ ২ মিনিটের বেশি লম্বা সংবাদ পছন্দ করে না, কিন্তু এখন বেশকিছু জার্নালিজমের ভিডিও প্লাটফর্ম ৫ মিনিটের চেয়ে দীর্ঘ ভিডিও তৈরি করছেন। আগামীর ভিডিও জার্নালিজম নিয়ে আমার একটা লেখা--পড়ে দেখতে পারেন।",[],[],M
Because they want to live with their limitations. They know nobody will help them. Many people in Bangladesh have been surviving this way for years. (Collected picture),['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/95211470_10159054271192871_6530250589610180608_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=BQSgbHjmsy8AX9mT7cw&_nc_ht=scontent-ord5-2.xx&oh=00_AfA5fS7y4SwOY5r4EcCSOlOL6OFQe55SeO5PpyLeodaDIA&oe=65F7DA6E'],[],M
যাদেরকে অনেক ভালবাসি ... যাদের আজকে বেশি মিস করছি।  May Allah keep all of you happy healthy and safe....,"['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94440208_10156909447576922_4875329364666875904_n.jpg?stp=dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=3v43f9SnoPoAX_hx0-3&_nc_ht=scontent-ord5-1.xx&oh=00_AfCIHlJfXs3KwELWMVmxMWiOWCt3VaeUeCy53GXoXDsiFA&oe=65F7F468', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94541117_10156909446271922_1435590130038472704_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=zvzO4AJIX4IAX81VHnC&_nc_ht=scontent-ord5-1.xx&oh=00_AfAQWpSGtxFP0FMGlQF9TMLfzCkHw61VQ_9M-04-S45Zkg&oe=65F7CCC1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/94404239_10156909446841922_463007743775604736_n.jpg?stp=dst-jpg_p526x395&_nc_cat=104&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=NM8CDkpnOJ0AX8GoWU1&_nc_ht=scontent-ord5-2.xx&oh=00_AfBO4g3BvAuDhQGrkDxmcpF1mcx4FQtoNRbt1urGSd9sVA&oe=65F7DF21', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94572696_10156909447486922_2987645715716505600_n.jpg?stp=dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=PWe5UUg0xYoAX9HWxiJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfCw8y0B6onAKdKgxbakf1cFlGtsH5p9xFuFbrddKtYoqQ&oe=65F7FA1C', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94604985_10156909447916922_8179583396381458432_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=ze5fWyMPguUAX913qXn&_nc_ht=scontent-ord5-1.xx&oh=00_AfD61ltnm9XukEajVHt63rSxHBPgsumQupGr172167rk5Q&oe=65F7CD27']",[],M
৫০ দিন পর বাসার বাইরে,[],['https://www.facebook.com/shujon/videos/10159046923777871/?__cft__[0]=AZVvcsR5o4pyCev014vvJEhEGvcaudSwB7foTTyYgOEpHMtZYG4aCurWE_3qLD2SMcMpDyhwwY-zClpB2Am8JLMyGCDTWERsw-U2bh-thsiRgZ0meYkwlYPg0ZjhqYUjuV46moqUcyxJeLp-ZRmEOnv_OIr6AHfe9T6pXGyl8Bfu8w&__tn__=%2B%3FFH-R'],M
"আহলান সাহলান, মাহে রামাদান।",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/94159610_10159034537082871_1384927344354918400_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=Y8KXzHL8r54AX-amfse&_nc_ht=scontent-ord5-1.xx&oh=00_AfBwYBhyxZdoYOv7IQdOzmh4P7AUPqXf5vsWiQ-KpbSWFQ&oe=65F7EC9B'],[],M
