text,images,videos,gender
"When I co-founded the London School of Leadership, Investment, and Technology, my goal was to establish an e-learning institution that offers courses to lifelong learners and executives. My primary focus was to provide something that would help our participants grow and move forward in their careers. Many institutions offer courses to sell certificates, but these certificates are meaningless if the lesson is not learned appropriately. Recruiters and HRs are no longer fooled by certificates. The focus should be on actually learning the material. As the director of education, I have had a terrific journey for the last two years. On one hand, as a co-founder, I have to look after the finances of the company. On the other hand, I have responsibilities towards the domain I belong to as an educator by profession. Many people suggested that I give up, but I never listened to those negative comments. I kept going and will continue to work hard to build the e-learning institution of our dreams. Last night, our social media team posted a motivational clip of Elon Musk that suddenly gave me a quick recap of my last two years.
#elonmusk #motivation #cofounder #lslit",[],[],M
"হার্ভার্ডের MBA ভীষণ কম্পিটিটিভ। তার উপর ফুল স্কলারশিপ পাওয়া? রীতিমত স্বপ্নের মত একটা ব্যাপার। অনেক টপ স্কুলের গ্রাজুয়েটরাও এই দৌড়ে কুলিয়ে ওঠে না। তবুও স্বপ্ন দেখা থেমে থাকে না। আমাদের London School of Leadership, Investment, and Technology এর StudyAbroad টিম প্রকাশ করেছে হার্ভার্ডে MBA করার উপরে একটা স্কলারশিপের বিস্তারিত তথ্য। আপনি অথবা আপনার পরিচিত কেউ যদি যুক্তরাষ্ট্রে উচ্চশিক্ষার জন্যে এ্যাপ্লাই করার পরিকল্পনা করে থাকেন এবং বিশেষ ভাবে MBA করতে চান, তাহলে এই স্কলারশিপটার… See more",[],[],M
"আমরা London School of Leadership, Investment, and Technology থেকে যে গ্লোবাল হায়ার এজুকেশন মেন্টরশিপ প্রোগ্রামটা পরিচালনা করছি, সেটার আন্ডারগ্র্যাড এবং মাস্টার্স (ক্লাসরুম ভিত্তিক) এর জন্যে নিয়মিত ক্লাস নিতে শুরু করেছি আমি। ক্লাসগুলো গুগল ক্লাসরুমে নিয়ে থাকি আমরা। তবে ক্লাসের ভিডিওগুলো নিয়মিত আমাদের ইউটিউব চ্যানেলে প্রকাশিত হতে শুরু করেছে। এই ভিডিওটা প্রথম লেকচারের। মূলত কোর্স সম্পর্কে ধারণা দেয়াই এই ভিডিও লক্ষ্য। ভিডিওর লিঙ্ক প্রথম কমেন্টে শেয়ার করেছি। 
.
আগামী কাল প্রক… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/417413079_10160372165656549_6570548184511146511_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=3635dc&_nc_ohc=NzZ6qAZGKZUAX_-2equ&_nc_ht=scontent-ord5-1.xx&oh=00_AfBbQHwcnvruMDHJEn98o3VAoL-X8GnRvP6ESI1pzl1nHw&oe=65D44B9C'],[],M
"ক্রিকেটে ভারতের একটা বদনাম অনেক পুরানো। সেটা হলো ঘরের মাঠে তারা বাঘ, সাবকন্টিনেন্টের বাহিরে তারা বেড়াল। তবে এই অপবাদ থেকে তারা বের হয়ে আসতে শুরু করেছে ধীরে ধীরে। 
,
২০০৭ এ ভারত সর্বশেষ ইংল্যান্ডে টেস্ট সিরিজ জেতে। সেটাও ১৯৮৬ সনের পরে প্রথম। তবে ২০২১/২২ এ এসে তারা ইংল্যান্ডে সিরিজ ড্র করে গিয়েছে। ১৮/১৯ এবং ২০/২১ এ পরপর দুইবার অস্ট্রেলিয়াতে সিরিজ জিতেছে। অতএব ঘরের মাঠেই তারা বাঘ, এ কথা এখন আর বলা যায় না। তারা বাহিরের কন্ডিশনেও ভালো করছে।
.
তবে এই ভালো করার সময় আরেকটা বিষয় স… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/417486395_10160362763626549_5629864289582468058_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=3635dc&_nc_ohc=7CzxU1NlVzIAX9zsZZ9&_nc_oc=AQlUkRNylnRXUnvGEMn-Vy4KcjyUf9PQBP31-vrAAJKKZNx25YYd-R4dLBizyvAp8mk&_nc_ht=scontent-ord5-2.xx&oh=00_AfAi2CAk9-HLWH1F1bYrXwSEVryn1ocO3pzdVox12it47g&oe=65D461F5'],[],M
15 years ago on this day at Trinity College Dublin. 15 years later on the same day at Trinity College Dublin— having another tiring but exciting day.,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/427152583_10160378411671549_6815807109606438577_n.jpg?stp=dst-jpg_p843x403&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=UprzuuitUkoAX93w7Bh&_nc_ht=scontent-ord5-1.xx&oh=00_AfBW_oE6hg3--Hy8RYeUeBXJ4zS7AXPbFKnK4WRpR1-84w&oe=65D5110C'],[],M
"When I co-founded the London School of Leadership, Investment, and Technology, my goal was to establish an e-learning institution that offers courses to lifelong learners and executives. My primary focus was to provide something that would help our participants grow and move forward in their careers. Many institutions offer courses to sell certificates, but these certificates are meaningless if the lesson is not learned appropriately. Recruiters and HRs are no longer fooled by certificates. The focus should be on actually learning the material. As the director of education, I have had a terrific journey for the last two years. On one hand, as a co-founder, I have to look after the finances of the company. On the other hand, I have responsibilities towards the domain I belong to as an educator by profession. Many people suggested that I give up, but I never listened to those negative comments. I kept going and will continue to work hard to build the e-learning institution of our dreams. Last night, our social media team posted a motivational clip of Elon Musk that suddenly gave me a quick recap of my last two years.
#elonmusk #motivation #cofounder #lslit",[],[],M
"হার্ভার্ডের MBA ভীষণ কম্পিটিটিভ। তার উপর ফুল স্কলারশিপ পাওয়া? রীতিমত স্বপ্নের মত একটা ব্যাপার। অনেক টপ স্কুলের গ্রাজুয়েটরাও এই দৌড়ে কুলিয়ে ওঠে না। তবুও স্বপ্ন দেখা থেমে থাকে না। আমাদের London School of Leadership, Investment, and Technology এর StudyAbroad টিম প্রকাশ করেছে হার্ভার্ডে MBA করার উপরে একটা স্কলারশিপের বিস্তারিত তথ্য। আপনি অথবা আপনার পরিচিত কেউ যদি যুক্তরাষ্ট্রে উচ্চশিক্ষার জন্যে এ্যাপ্লাই করার পরিকল্পনা করে থাকেন এবং বিশেষ ভাবে MBA করতে চান, তাহলে এই স্কলারশিপটার… See more",[],[],M
"আমরা London School of Leadership, Investment, and Technology থেকে যে গ্লোবাল হায়ার এজুকেশন মেন্টরশিপ প্রোগ্রামটা পরিচালনা করছি, সেটার আন্ডারগ্র্যাড এবং মাস্টার্স (ক্লাসরুম ভিত্তিক) এর জন্যে নিয়মিত ক্লাস নিতে শুরু করেছি আমি। ক্লাসগুলো গুগল ক্লাসরুমে নিয়ে থাকি আমরা। তবে ক্লাসের ভিডিওগুলো নিয়মিত আমাদের ইউটিউব চ্যানেলে প্রকাশিত হতে শুরু করেছে। এই ভিডিওটা প্রথম লেকচারের। মূলত কোর্স সম্পর্কে ধারণা দেয়াই এই ভিডিও লক্ষ্য। ভিডিওর লিঙ্ক প্রথম কমেন্টে শেয়ার করেছি। 
.
আগামী কাল প্রক… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/417413079_10160372165656549_6570548184511146511_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=3635dc&_nc_ohc=NzZ6qAZGKZUAX_-2equ&_nc_ht=scontent-ord5-1.xx&oh=00_AfBbQHwcnvruMDHJEn98o3VAoL-X8GnRvP6ESI1pzl1nHw&oe=65D44B9C'],[],M
"ক্রিকেটে ভারতের একটা বদনাম অনেক পুরানো। সেটা হলো ঘরের মাঠে তারা বাঘ, সাবকন্টিনেন্টের বাহিরে তারা বেড়াল। তবে এই অপবাদ থেকে তারা বের হয়ে আসতে শুরু করেছে ধীরে ধীরে। 
,
২০০৭ এ ভারত সর্বশেষ ইংল্যান্ডে টেস্ট সিরিজ জেতে। সেটাও ১৯৮৬ সনের পরে প্রথম। তবে ২০২১/২২ এ এসে তারা ইংল্যান্ডে সিরিজ ড্র করে গিয়েছে। ১৮/১৯ এবং ২০/২১ এ পরপর দুইবার অস্ট্রেলিয়াতে সিরিজ জিতেছে। অতএব ঘরের মাঠেই তারা বাঘ, এ কথা এখন আর বলা যায় না। তারা বাহিরের কন্ডিশনেও ভালো করছে।
.
তবে এই ভালো করার সময় আরেকটা বিষয় সামনে আসছে। তা হচ্ছে, ঘরের মাঠে বাঘ খেতাবটা ধরে রাখা মুশকিল হয়ে পড়েছে। এর অন্যতম কারণ হচ্ছে ভারত সফরে আসলে ইংল্যান্ড এবং অস্ট্রেলিয়া প্রচুর স্পিনার নিয়ে আসছে এবং ভারতের খেলা তারা নিবিড় ভাবে পর্যবেক্ষণ করে তাদের মত করে তাদের এ্যাটাক করার চেষ্টা করছে (এ বিষয়ে লেখার শেষে আরো বিস্তারিত বলবো)। 
.
ইংল্যান্ডের সর্বশেষ ভারত সফর ছিল ২০২০/২১ এ। খুব একটা সুখকর অভিজ্ঞতা ছিল না। ৪ টেস্ট সিরিজ তারা ৩-১ এ হেরেছে। প্রথম টেস্ট ২২৭ রানে জিতলেও পরে আর সুবিধা করতে পারে নি। পরের তিন টেস্ট হেরেছে যথাক্রমে ৩১৭ রান, ১০ উইকেট এবং ইনিংস ও ২৫ রানে। এরপর ঘরের মাঠে ইংল্যান্ড হাড্ডাহাড্ডি লড়াইয়ের পরে ভারতের সাথে ২-২ টেস্টে সিরিজ ড্র করে। প্রথম টেস্ট ড্র হবার পরে ভারত, ইংল্যান্ড, ভারত, ইংল্যান্ড — এভাবে সিরিজটা এগিয়ে ছিল সেবার। শেষ টেস্টটা যে ইংল্যান্ড জিতেছিল, সেটা এক অবিস্মরণীয় ব্যাপার ছিল। ফোর্থ ইনিংস-এ পঞ্চম দিনে ইংল্যান্ড ৩৭৮ করে এ্যাজবাস্টনে ম্যাচ জিতেছিল। তা না হলে ভারত অস্ট্রেলিয়ার মত ইংল্যান্ডেও সিরিজ জিতে ফিরতো। 
.
যাইহোক, সম্প্রতি শুরু হয়েছে ভারত এবং ইংল্যান্ডের মধ্যে টেস্ট সিরিজ। এবার ভারতের মাটিতে। ইংল্যান্ড এবার সফরকারী দেশ। 
.
প্রথম টেস্ট। গতকাল ওয়েস্ট ইন্ডিজ অস্ট্রেলিয়ার টেস্ট ম্যাচের মতই আরেকটা ক্লাসিক হয়ে থাকলো। একই দিনে কয়েক ঘণ্টার ব্যবধানে শেষ হলো দুইটা ক্লাসিক টেস্ট।
.
ইংল্যান্ড প্রথম ব্যাট করতে নেমে অল আউট হলো ২৪৬ রানে। জবাবে ভারত তাদের প্রথম ইনিংসে তুলে নিল ৪৩৬ রান। ম্যাচটা তখনই ভারতের পকেটে চলে গিয়েছে। ইংল্যান্ড তাদের দ্বিতীয় ইনিংসে খেলতে নেমে যখন বেন স্টোকস উইকেট হারায় ১৬৩ রানে, তখন তাদের ৫ উইকেট নাই। এ অবস্থায় ইনিংস ব্যবধানে হার এড়াতেও তাদের আরো কিছু রান করা লাগে, হার এড়ানো বা জেতার কথা কল্পনাও করা যাচ্ছিল না।
.
তারপর ম্যাচের হাল ধরলো অলি পোপ। সে মূলত পার্টনারশিপ তৈরি করতে শুরু করে। ১৬৩ এর পরে ইংল্যান্ডের ৬ নাম্বার উইকেট পড়ে ২৭৫ এ যখন বেন ফোক্স আউট হয়। তারপর ৭ নাম্বার পড়ে ৩৩৯ এ যখন রেহান আহমেদ আউট হয়। এরপর ৮ নাম্বার উইকেটের পতন হয় ৪১৯ এ যখন টম হার্টলি আউট হয়। এরপর অলি পোপ বুঝে ফেলে আর পার্টনারশিপ তৈরি করা সম্ভব না। তাই তার ডাবল সেঞ্চরি করার জন্যে বুমরাহকে স্কুপ করতে গেলে বোল্ড হয়ে যায়। ব্যাটটা যদি ঐ বলে লাগতো, তাহলে তার ডাবল সেঞ্চুরি নিশ্চিত ছিল। দুর্ভাগ্যবশত তা আর হয় নি। সর্বশেষ ব্যাটার হিসেবে যখন সে আউট হয় তখন তার রান ১৯৬। অসাধারণ তিনটা পার্টনারশিপ গড়ে ১৬৩ থেকে ইংল্যান্ডকে নিয়ে যায় ৪২০ রানের ফাইটিং স্কোরে। ম্যাচ শেষে ভারতের ক্যাপ্টেন রোহিস শর্মা এই ইনিংসটাকে তার দেখা সফরকারী ব্যাটারদের মধ্যে সেরা ইনিংস বলে অবিহিত করেছে। একই কথা ইংল্যান্ডের ক্যাপ্টেন বেন স্টোকসও বলেছে ম্যাচ শেষে।  
.
তবে এত কিছুর পরও ম্যাচটা ভারতের হাতেই ছিল। ভারতের জয়ের জন্যে লাগতো ২৩১ রান। হাতে আছে চতুর্থ দিনের বাকি অংশ এবং পঞম দিন। 
.
মজার বিষয় হচ্ছে এই ম্যাচে ইংল্যান্ড মাত্র একজন স্পেশালিস্ট পেস বোলার খেলিয়েছে। মার্ক উড ছাড়া অন্যরা কেউ প্রথাগত পেসার নয়। স্পিনারে ঠাসা ছিল ইংল্যান্ড দল। মার্ক উড একমাত্র পেসার হবার পরও বল ধরার সুযোগ কমই পেয়েছে। প্রথম ইনিংসে ১৭ ওভার বল করার সুযোগ পায় সে, আর দ্বিতীয় ইনিংসে মাত্র ৮ ওভার। একটাও উইকেট পায় নি। এটাও একটা রেকর্ড ছিল। মাত্র একজন পেসার নিয়ে খেলা এবং তার কোন উইকেট না পাওয়ার ঘটনাটা টেস্টে খুবই বিরল এবং ইতিহাসে এবারই প্রথম ইংল্যান্ড মাত্র একজন পেসার নিয়ে টেস্ট খেলতে নামে।
.
যাইহোক, নিশ্চিত ফেভারিট ভারত ম্যাচের শুরুতে ভালই করছিল। কোন উইকেট না হারিয়ে ৪২ রান করেও ফেলে। কিন্তু তারপর জীবনে প্রথম টেস্ট খেলতে নেমে স্পিনার টম হার্টলি ভারত এবং তাদের জয়ের মাঝে দেয়াল হয়ে দাড়িয়ে যায়। এই ডেব্যুটান্ট শেষ পর্যন্ত ৭ উইকেট নিয়ে ভারতের নিশ্চিত জেতা ম্যাচটা অবিশ্বাস্য ভাবে ইংল্যান্ডের পক্ষে নিয়ে আসে। 
.
তবে যত সহজে আমি বলে দিলাম, বিষয়টা তত সহজ ছিল না। ইংল্যান্ড ম্যাচটা জিতেছে ২৮ রানে। পঞ্চম দিন অর্থাৎ আজ ১০০% রেইন শাওয়ারের ওয়েদার ফোরকাস্ট ছিল। অস্ট্রেলিয়ার বিপক্ষে এবার এ্যাশেজটা জিততে পারে নি ইংল্যান্ড নিশ্চিত জেতা একটা ম্যাচ শুধু দুই দিন বৃষ্টিতে ভেসে যাওয়ার জন্যে। বিশেষ করে শেষ দিন শুধু চেয়ে চেয়ে বৃষ্টি দেখতে হয়েছিল বেন স্টোকস এবং তার বোলারদের। মাঠে নামার আর সুযোগ হয় নি। কালও ঠিক ওরকমই একটা পরিস্থিতি তৈরি হয়েছিল। কিন্তু নাটকীয় ভাবে খেলা আর পরের দিন গড়ায় নি।
.
১১৯ রানে যখন ভারতের ৭ উইকেট পড়ে যায় তখন মনে হচ্ছিল ম্যাচটা ইংল্যান্ড জিতেই যাবে। আরো ১১২ রান তখন অনেক দূরের লক্ষ্য ভারতের জন্যে। কিন্তু অস্ট্রেলিয়ার বিরুদ্ধে ঠিক এরকম পরিস্থিতিতেও অস্ট্রেলিয়া ইংল্যান্ডের মুখ থেকে ম্যাচ বের করে নিয়ে গিয়েছিল এ্যাশেজে। যারা এ্যাশেজ দেখেছেন, তাদের মনে আছে নিশ্চিত। কালও অনেকটা তেমন ঘটনা ঘটতে শুরু করলো।
.
ভারত (দল নয়, ব্যাটারের নাম) এবং আশ্বিন মিলে ১১২ রানের লক্ষ্যটাকে ৫৫ রানে নামিয়ে আনলে তখন মনে হচ্ছিল ভারত জিততেও পরে। ঠিক তখনই জানা গেলো আগামীকাল (৫ম দিন) ১০০% বৃষ্টি হবার ওয়েদার ফোরকাস্ট। এজন্যে ফ্লাড লাইট জ্বালিয়ে দেয়া হলো যাতে দিনের নির্ধারিত ওভারের খেলা হয়ে যেতে পারে। টেস্ট ক্রিকেটে একটা আইন আছে। যদি দুই আম্পায়ার মনে করে আজই ফলাফল আসতে পারে, তাহলে তারা আরো আধ ঘণ্টা খেলা অতিরিক্ত খেলার সুযোগ দিতে পারে ফিল্ডিং ক্যাপ্টেনকে। তবে এটা তারা তখনই দিবে যখন তারা মনে করবে ফলাফল হওয়া সম্ভব। কিন্তু ঐ মুহূর্তে ইংল্যান্ড বা ভারত কারোরই আধ ঘণ্টার মধ্যে ম্যাচ জেতার মত পরিস্থিতি ছিল না।   
.
তবে এ কথাও সত্য যে ১১২ থেকে লক্ষ্যকে ৫৫ তে নামিয়ে আনতে ভারত এবং অশ্বিন বেশ হাত খুলে খেলছিল এবং আর কিছুক্ষণ খেললে বরং ভারতের জিতে যাবার মত অবস্থা তৈরি হয়ে যেতো। কিন্তু ঠিক ঐ সময় ভারত একটা ভুল করে বসলো। হার্টলির স্পিনে মারতে গিয়ে অনেকটা অলি পোপের মতই বোল্ড হলো। এ ঘটনাটা ঘটলো দিনের ৯০ ওভারের খেলা শেষ হবার ঠিক ২ ওভার আগে। ফলে খেলা ঘুরে গেলো ইংল্যান্ডের দিকে। পরের ওভার শুরু হবার আগে আগে বেন স্টোকসকে ডেকে আম্পায়ারা প্রস্তাব দিল আরো আধ ঘণ্টা খেলা চালিয়ে যাওয়ার। এ সময় সর্বোচ্চ ৮ ওভার বল করতে পারবে ইংল্যান্ড। আট ওভার অথবা আধ ঘণ্টা— যেটা আগে শেষ হবে সেটাই চূড়ান্ত।
.
বেন স্টোকস সাথে সাথে লুফে নেয় সুযোগটা। আর পরের ওভারে অশ্বিনও স্টাম্পিং-এর ফাঁদে পড়ে হার্টলির ওভারে। ফলে ইংল্যান্ডের জয়ের জন্যে লাগে আর মাত্র ১ উইকেট। হাতে তখন বেশ কিছু ওভার রয়েছে। কিছুটা রিল্যাক্স ভাবে খেলতে শুরু করলো ইংল্যান্ড। 
.
আর ইংল্যান্ডের এই রিল্যাক্স হয়ে যাবার সুযোগটাই নিল ভারতে ১০ম এবং ১১তম দুই ব্যাটার বুমরাহ এবং সিরাজ। বিশেষ করে সিরাজ দারুণ ব্যাটিং করতে শুরু করে দিল। এক দিকে প্রচণ্ড নার্ভাস বুমরাহকে সে বাঁচিয়ে যাচ্ছিল আর অন্য দিকে রান তুলে নিচ্ছিল। একটা চারও মারে এই সময়ে। ২০ বলে যে ১২ রানের ইনিংসটা সিরাজ খেলছিল তা ভারতকে আবারও আশাবাদী করে তোলে।
.
দিনের খেলার শেষ ওভার। বল হার্টলির হাতে। ভারতের লাগে ২৯ রান আর এই ওভারটা শেষ হয়ে গেলে খেলা চলে যাবে বৃষ্টি ভেজা পঞ্চম দিনে। ভুলটা সিরাজ ঐ সময়ই করে বসলো। হার্টলিকে তুলে মারতে গিয়ে স্ট্যাম্পিং এর ফাঁদে পা দিয়ে দিল। দিনের মাত্র ৪ বল বাকি থাকতে ম্যাচটা ইংল্যান্ড জিতে নিল ২৮ রানে।
.
অনেক অনেক বছর আগে এই ভারতেই এক সিরাজ অনেক চেষ্টা করেও ইংরেজদের বিরুদ্ধে হেরে গিয়েছিল। গতকালও আরেক সিরাজ চেষ্টার কম করে নি। কিন্তু শেষ পর্যন্ত সেও ফাঁদে পা দিল (এই কথাটার আইডিয়া বন্ধু ফয়েজের স্ট্যাটাস থেকে নেয়া!)।  
.
পরে বেন স্টোকস জানালো তারা ম্যাচটা শুরু থেকে ভারতে দেখে দেখে খেলেছে! ভারত যেভাবে খেলোয়াড় সিলেক্ট করে, যেভাবে বোলার ঠিক করে, যেভাবে ফিল্ডিং সাজায়— এগুলো সব তারা নিবিড় ভাবে দেখে তারপর ভারতের মত করেই খেলেছে ভারতের সাথে। ফলাফল অন্তত এই টেস্টে স্টোকসদের পক্ষেই গিয়েছে। তবে এটা কতটা কার্যকর হবে, তা বোঝা যাবে সামনের টেস্ট গুলোতে। আগেই জানিয়েছিলাম, ইংল্যান্ডের গত সফরেও তারা প্রথম টেস্ট জিতেছিল। কিন্তু তারপরের তিনটা টেস্ট শোচনীয় ভাবে হারে। এবার দেখা যাক কী হয়!
.
ম্যাচ শেষে রোহিত শর্মা ইংল্যান্ড দলের বেশ প্রশংসা করলো। আর টম হার্টলির প্রশংসা সবাই করছে। একই দিনে টেস্টে দুইজন ডেব্যুটান্ট ৭ উইকেট নিল। ওয়েস্ট ইন্ডিজের শামার জোসেফের পর ইংল্যান্ডের টম হার্টলি। দুইজনই অবিশ্বাস্য ভাবে দলকে টেস্ট জেতালো। কোন সন্দেহ নেই টেস্ট ক্রিকেটের জন্যে এ এক স্মরণীয় দিন হয়ে থাকবে।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/417486395_10160362763626549_5629864289582468058_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=3635dc&_nc_ohc=7CzxU1NlVzIAX9zsZZ9&_nc_oc=AQlUkRNylnRXUnvGEMn-Vy4KcjyUf9PQBP31-vrAAJKKZNx25YYd-R4dLBizyvAp8mk&_nc_ht=scontent-ord5-2.xx&oh=00_AfAi2CAk9-HLWH1F1bYrXwSEVryn1ocO3pzdVox12it47g&oe=65D461F5'],[],M
"টেস্ট ক্রিকেটের জন্যে স্মরণীয় একটা দিন হয়ে থাকবে আজকের দিনটা। 
.
দুইটা হাই ভোল্টেজ টেস্ট সিরিজ চলছে। একটার প্রথম টেস্ট, আরেকটা শেষ টেস্ট ছিল আজ। দুইটা ম্যাচেই জয়-পরাজয় নির্ধারিত হবার সম্ভাবনা ছিল দিনের খেলায়। দিন শেষে হয়েছেও তাই। এবং এমন ভাবে হয়েছে যে কোনটা রেখে কোনটার গল্প বলবো, তা বুঝে উঠতে পারছি না! একবার ভেবেছিলাম দুইটা গল্পই এই লেখায় নিয়ে আসবো। পরে দেখলাম লেখাটা এত বড় হয়ে যাচ্ছে যে একটা দিয়েই আজ থামি। অন্যটা পরে বলবো। যাইহোক, এই লেখায় অস্ট্রেলিয়া বনাম ওয়েস্ট ইন্ডি… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/417410842_10160361606486549_5269760134948766518_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&ccb=1-7&_nc_sid=3635dc&_nc_ohc=22w0aH5HBFkAX9bis8k&_nc_ht=scontent-ord5-1.xx&oh=00_AfDT2Lniav_lJlZDRvUqlDHoWclLyuHua4trnHCshBirSw&oe=65D437AD'],[],M
